gare,agence,numTrain,dateTrain,typeTrain,dateHeure1erAffichageVoie,delaiAffichageVoieHorsRetard,delaiAffichageVoieRetardCompris,instantAffichageHorsRetard,instantAffichageRetardCompris,dernierRetardAffiche,nbrRetardsConfirmes,nbDevoiementsTotal,nbDevoiementsAffiches,nbDevoiementsNonAffiches
RHE,1494468373,12,MULHOUSE,96108,TER,40,,B,1494484380,,
RHE,1494468373,13,MULHOUSE,96110,TER,40,,B,1494487080,,
RHE,1494468373,14,MULHOUSE,96198,TER,40,,B,1494487980,,
RHE,1494468373,15,BALE BASEL,96115,TER,40,,A,1494488280,,
RHE,1494468373,16,BALE BASEL,96199,TER,40,,A,1494493080,,
RHE,1494468373,17,MULHOUSE,96112,TER,40,,B,1494493800,,
RHE,1494468373,18,BALE BASEL,96117,TER,40,,A,1494494820,,
RHE,1494468373,19,MULHOUSE,96114,TER,40,,B,1494497220,,
RHE,1494468373,20,BALE BASEL,96119,TER,40,,A,1494498240,,
ROA,1494468239,1,CREUSOT TGV,59744,CAR,1040,,CG,1494471180,,
ROA,1494468239,2,PERRACHE,886603,TER,40,,A,1494471780,,
ROA,1494468239,3,ST ETIENNE,886901,TER,40,,A,1494473040,,
ROA,1494468239,4,PERRACHE,889653,TER,40,,C,1494474300,,
ROA,1494468239,5,ST ETIENNE,886903,TER,40,,A,1494474840,,
ROA,1494468239,6,PERRACHE,886605,TER,40,,B,1494475380,,
ROA,1494468239,7,PERRACHE,886607,TER,40,,C,1494476700,,
ROA,1494468239,8,ST ETIENNE,886905,TER,40,,A,1494477060,,
ROA,1494468239,9,PERRACHE,889655,TER,40,,A,1494477900,,
ROA,1494468239,10,CREUSOT TGV,59746,CAR,1040,,CG,1494478200,,
ROA,1494468239,11,ST ETIENNE,886909,TER,40,,B,1494478440,,
ROA,1494468239,12,PERRACHE,886609,TER,40,,A,1494479160,,
ROA,1494468239,13,ST ETIENNE,886911,TER,40,,C,1494480120,,
ROA,1494468239,14,PERRACHE,886611,TER,40,,A,1494480480,,
ROA,1494468239,15,CLERMONT,875730,TER,40,,C,1494481500,,
ROA,1494468239,16,PERRACHE,875703,TER,40,,A,1494481740,,
ROA,1494468239,17,ST ETIENNE,886915,TER,40,,B,1494483840,,
ROA,1494468239,18,PERRACHE,886613,TER,40,,A,1494484260,,
ROA,1494468239,19,CREUSOT TGV,59750,CAR,1040,,CG,1494484740,,
ROA,1494468239,20,LE COTEAU,59745,CAR,1040,,CG,1494486540,,
RAP,1494469043,1,RODEZ,3755,LUNEA,73,,,1494469560,,
RAP,1494469043,2,RODEZ,870153,TER,40,,,1494478140,,
RAP,1494469043,3,RODEZ,870155,TER,40,,,1494483240,,
RAP,1494469043,4,BRIVE LA GAILLARDE,870150,TER,40,,,1494483300,,
RAP,1494469043,5,RODEZ,870159,TER,40,,,1494497100,,
RAP,1494469043,6,BRIVE LA GAILLARDE,870154,TER,40,,,1494497160,,
RAP,1494469043,7,RODEZ,870161,TER,40,,,1494504480,,
